,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
1659,cap_and_trade,VOTE FOR THE PLANET THE FUTURE OF EARTH IS AT STAKE IN THIS ELECTION,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 5, 2016","Pittsburgh, Pa.",A.7,EDITORIAL,https://www.proquest.com/newspapers/vote-planet-future-earth-is-at-stake-this/docview/1771775915/se-2?accountid=13360,PA
1667,cap_and_trade,"It is early evening on Capitol Hill, and I am sitting with Sen.... [Derived headline]",Anonymous,"Republican & Herald; Pottsville, Pa.","Mar 7, 2010","Pottsville, Pa.",A.11,,https://www.proquest.com/newspapers/is-early-evening-on-capitol-hill-i-am-sitting/docview/440913489/se-2?accountid=13360,PA
1673,cap_and_trade,POWER PLANTS TARGETED FOR CLEAN AIR VOTE ON CLEAR SKIES PROPOSAL POSTPONED AGAIN BY GOP: [REGION Edition],Miguel Bustillo Los Angeles Times,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 6, 2005","Pittsburgh, Pa.",,WORLD,https://www.proquest.com/newspapers/power-plants-targeted-clean-air-vote-on-clear/docview/391087403/se-2?accountid=13360,PA
1747,cap_and_trade,Letters To The Editor 10/07/2016,TIMES-TRIBUNE READERS,"The Times - Tribune; Scranton, Pa.","Oct 7, 2016","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-10-07-2016/docview/1826779470/se-2?accountid=13360,PA
1762,cap_and_trade,GOP breath of fresh air,"Friedman, Thomas L","The Times - Tribune; Scranton, Pa.","Mar 2, 2010","Scranton, Pa.",A.9,,https://www.proquest.com/newspapers/gop-breath-fresh-air/docview/399270854/se-2?accountid=13360,PA
1776,cap_and_trade,'WAR ON COAL' PITS MINERS AGAINST ENVIRONMENTALISTS,"Malloy, Daniel; Roddy, Dennis B","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 22, 2010","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/war-on-coal-pits-miners-against-environmentalists/docview/807608892/se-2?accountid=13360,PA
1787,cap_and_trade,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Feb 3, 2009","Scranton, Pa.",A.8,,https://www.proquest.com/newspapers/your-opinion/docview/275577165/se-2?accountid=13360,PA
1790,cap_and_trade,"EPA's Court Follies Sow Doubt, Delay: The agency's unilateral pollution rules created big winners and big losers.","Shiffman, John; SullivanS, John","Philadelphia Inquirer; Philadelphia, Pa.","Dec 8, 2008","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/epas-court-follies-sow-doubt-delay/docview/287598148/se-2?accountid=13360,PA
1906,cap_and_trade,"EPA TIGHTENS SMOG, SOOT RULE; MANDATES MAMMOTH REDUCTIONS IN EMISSIONS FROM POWER PLANTS HERE AND REGIONS UPWIND: [REGION Edition]","Hopey, Don","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 11, 2005","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/epa-tightens-smog-soot-rule-mandates-mammoth/docview/390772738/se-2?accountid=13360,PA
1910,cap_and_trade,"Closing of Three Mile Island is right decision, but now state must plan for future",,"LNP; Lancaster, Pa.","May 21, 2019","Lancaster, Pa.",,Editorials,https://www.proquest.com/newspapers/closing-three-mile-island-is-right-decision-now/docview/2348074232/se-2?accountid=13360,PA
1963,cap_and_trade,"A power play on mercury reduction ** Pennsylvania and business officials agree on cutting emissions of the dangerous metal. But the sides differ on how, the amount and at what cost.: [SECOND Edition]",Sam Kennedy Of The Morning Call,"Morning Call; Allentown, Pa.","Nov 12, 2006","Allentown, Pa.",,NATIONAL,https://www.proquest.com/newspapers/power-play-on-mercury-reduction-pennsylvania/docview/393292582/se-2?accountid=13360,PA
1973,cap_and_trade,MERCURY HOT TOPIC STATE IS GIVEN OK TO DEVELOP OWN REGULATIONS FOR POWER PLANT EMISSIONS: [REGION Edition],,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 21, 2005","Pittsburgh, Pa.",,SPORTS,https://www.proquest.com/newspapers/mercury-hot-topic-state-is-given-ok-develop-own/docview/390870098/se-2?accountid=13360,PA
1988,cap_and_trade,"DEMOCRATS DIFFERENCES ON CLIMATE POLICY ERUPT AMID OPPOSITION TO FRACKING, PLASTICS","Moore, Daniel; Bureau, Washington","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 10, 2019","Pittsburgh, Pa.",D-1,EDITORIAL,https://www.proquest.com/newspapers/democrats-differences-on-climate-policy-erupt/docview/2313349876/se-2?accountid=13360,PA
2030,cap_and_trade,Climate Order Drives Agenda,the Editorial Board,"The Times - Tribune; Scranton, Pa.","Oct 6, 2019","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/climate-order-drives-agenda/docview/2301185840/se-2?accountid=13360,PA
2068,cap_and_trade,Climate Order Drives Agenda,The Board,"Citizens' Voice; Wilkes-Barre, Pa.","Oct 7, 2019","Wilkes-Barre, Pa.",,Opinion,https://www.proquest.com/newspapers/climate-order-drives-agenda/docview/2301559418/se-2?accountid=13360,PA
2087,cap_and_trade,OPEN-MINDED? NOT REALLY THE SENATE OUGHT TO GIVE A CARBON TAX A FAIR HEARING,An editorial from,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 17, 2009","Pittsburgh, Pa.",B.5,EDITORIAL,https://www.proquest.com/newspapers/open-minded-not-really-senate-ought-give-carbon/docview/390666435/se-2?accountid=13360,PA
2117,cap_and_trade,COURT REJECTS EPA'S MERCURY LIMIT PLAN,"Fahrenthold, David A; Mufson, Steven","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 9, 2008","Pittsburgh, Pa.",A.2,NATIONAL,https://www.proquest.com/newspapers/court-rejects-epas-mercury-limit-plan/docview/390744506/se-2?accountid=13360,PA
2140,cap_and_trade,3 SENATORS SEEK COMPROMISE ON CLIMATE CHANGE BILL,"Dlouhy, Jennifer A","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 5, 2009","Pittsburgh, Pa.",A.7,NATIONAL,https://www.proquest.com/newspapers/3-senators-seek-compromise-on-climate-change-bill/docview/390542585/se-2?accountid=13360,PA
2143,cap_and_trade,BUSINESS COALITIONS FORM TO BACK CLIMATE CHANGE BILL,"Malloy, Daniel","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 7, 2009","Pittsburgh, Pa.",A.8,NATIONAL,https://www.proquest.com/newspapers/business-coalitions-form-back-climate-change-bill/docview/390541903/se-2?accountid=13360,PA
2144,cap_and_trade,Midweek briefing ...,Anonymous,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Oct 21, 2009","Greensburg, Pa.",,,https://www.proquest.com/newspapers/midweek-briefing/docview/382301218/se-2?accountid=13360,PA
2167,cap_and_trade,House approval looks to halt new Wolf-ordered initiative to battle climate change,"Sauro, Sean","LNP; Lancaster, Pa.","Jul 9, 2020","Lancaster, Pa.",,Local News,https://www.proquest.com/newspapers/house-approval-looks-halt-new-wolf-ordered/docview/2421967715/se-2?accountid=13360,PA
2183,cap_and_trade,Why Cap Non-Polluting Entities?,Anonymous,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Aug 3, 2009","Lancaster, Pa.",A.9,A,https://www.proquest.com/newspapers/why-cap-non-polluting-entities/docview/244010925/se-2?accountid=13360,PA
2208,cap_and_trade,Court: Christie errs on carbon: An appeals panel ruled the administration's halting of emission rules was done improperly.,Maddie Hanna INQUIRER TRENTON BUREAU,"Philadelphia Inquirer; Philadelphia, Pa.","Mar 26, 2014","Philadelphia, Pa.",B.1,SOUTH JERSEY & THE REGION,https://www.proquest.com/newspapers/court-christie-errs-on-carbon/docview/1510302780/se-2?accountid=13360,PA
2233,cap_and_trade,TOUGH SLEDDING FOR CLIMATE BILL LEGISLATION IN SENATE NEEDS REPUBLICAN SUPPORT IF IT HAS A SNOWBALL'S CHANCE OF BECOMING LAW,"Malloy, Daniel","Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 13, 2010","Pittsburgh, Pa.",A.3,NATIONAL,https://www.proquest.com/newspapers/tough-sledding-climate-bill-legislation-senate/docview/276168695/se-2?accountid=13360,PA
2293,cap_and_trade,Obama Uses Gulf Spill To Promote His Political Agenda,"Petersen, Carol","Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Jun 19, 2010","Lancaster, Pa.",A.11,A,https://www.proquest.com/newspapers/obama-uses-gulf-spill-promote-his-political/docview/504707422/se-2?accountid=13360,PA
2313,cap_and_trade,Small business hampered by regulations ** YOUR VIEW,"Shivers, Kevin","Morning Call; Allentown, Pa.","Sep 19, 2011","Allentown, Pa.",A.13,News,https://www.proquest.com/newspapers/small-business-hampered-regulations-your-view/docview/892522386/se-2?accountid=13360,PA
2344,cap_and_trade,"So far, Sestak's back on his heels **Aggressive Toomey has sharper campaign message, more money to spread it. **ELECTION 2010: SENATE RACE ANAYLSIS",Colby Itkowitz,"Morning Call; Allentown, Pa.","Aug 23, 2010","Allentown, Pa.",A.1,News,https://www.proquest.com/newspapers/so-far-sestaks-back-on-his-heels-aggressive/docview/746507307/se-2?accountid=13360,PA
2352,cap_and_trade,Where there's smokestacks there's ire **Environmental groups not backing today's sale of carbon credits by RGGI.,Arlene Mart!nez,"Morning Call; Allentown, Pa.","Sep 25, 2008","Allentown, Pa.",A.10,National,https://www.proquest.com/newspapers/where-theres-smokestacks-ire-environmental-groups/docview/393333250/se-2?accountid=13360,PA
2360,cap_and_trade,Warming to issue,Anonymous,"The Daily News; Lebanon, Pa.","May 20, 2008","Lebanon, Pa.",,Editorials,https://www.proquest.com/newspapers/warming-issue/docview/378640346/se-2?accountid=13360,PA
2380,cap_and_trade,National bill could help local green companies,"Kauffman, Christina","The York Dispatch; York, Pa.","Jun 30, 2009","York, Pa.",,Business,https://www.proquest.com/newspapers/national-bill-could-help-local-green-companies/docview/380206716/se-2?accountid=13360,PA
2409,cap_and_trade,State should join effort to control greenhouse gases: [FIFTH Edition],"Forrest J. Remick, Special to The Morning Call -- Freelance","Morning Call; Allentown, Pa.","Jun 3, 2005","Allentown, Pa.",,OPINION,https://www.proquest.com/newspapers/state-should-join-effort-control-greenhouse-gases/docview/393166266/se-2?accountid=13360,PA
2411,cap_and_trade,"Jackson nomination signals change at EPA: She is poised to take over an agency where, some say, politics trumps science.","Tamari, Jonathan; BauersS, Sandy","Philadelphia Inquirer; Philadelphia, Pa.","Dec 16, 2008","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/jackson-nomination-signals-change-at-epa/docview/287694820/se-2?accountid=13360,PA
2424,cap_and_trade,Mom's duties prime Nancy Pelosi for leadership,"Zito, Salena","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Apr 26, 2009","Greensburg, Pa.",,,https://www.proquest.com/newspapers/moms-duties-prime-nancy-pelosi-leadership/docview/382331437/se-2?accountid=13360,PA
2493,cap_and_trade,Kanjorski Alters Campaign Strategy,"Krawczeniuk, Borys","Citizens' Voice; Wilkes-Barre, Pa.","Sep 01, 2010","Wilkes-Barre, Pa.",,News,https://www.proquest.com/newspapers/kanjorski-alters-campaign-strategy/docview/749260163/se-2?accountid=13360,PA
2494,cap_and_trade,"With Bush Gone, Kanjorski Runs Against Barletta","KRAWCZENIUK, BORYS","The Times - Tribune; Scranton, Pa.","Sep 01, 2010","Scranton, Pa.",,News,https://www.proquest.com/newspapers/with-bush-gone-kanjorski-runs-against-barletta/docview/749244686/se-2?accountid=13360,PA
2497,cap_and_trade,"Analysis: With Bush Gone, Kanjorski Targets Barletta","KRAWCZENIUK, BORYS","Standard - Speaker; Hazleton, Pa.","Sep 01, 2010","Hazleton, Pa.",,News,https://www.proquest.com/newspapers/analysis-with-bush-gone-kanjorski-targets/docview/749257334/se-2?accountid=13360,PA
2576,cap_and_trade,Bush seeks to change U.S. image on global warming,,"Bucks County Courier Times; Levittown, Pa.","Sep 29, 2007","Levittown, Pa.",A.6,,https://www.proquest.com/newspapers/bush-seeks-change-u-s-image-on-global-warming/docview/392355786/se-2?accountid=13360,PA
2578,cap_and_trade,Letters To The Editor - 9/19/2012,,"The Times - Tribune; Scranton, Pa.","Sep 19, 2012","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-9-19-2012/docview/1041073217/se-2?accountid=13360,PA
2583,cap_and_trade,Bright ideas on global warming go dim,Anonymous,"The York Dispatch; York, Pa.","Apr 2, 2009","York, Pa.",,Opinion,https://www.proquest.com/newspapers/bright-ideas-on-global-warming-go-dim/docview/380321061/se-2?accountid=13360,PA
2608,cap_and_trade,Tips For Sustainable Living,,"The Times - Tribune; Scranton, Pa.","Apr 22, 2012","Scranton, Pa.",,News,https://www.proquest.com/newspapers/tips-sustainable-living/docview/1008904403/se-2?accountid=13360,PA
2674,cap_and_trade,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Nov 14, 2009","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/your-opinion/docview/577393632/se-2?accountid=13360,PA
2687,cap_and_trade,Both air and commerce benefit in Bush's plan,"Whitman, Christine Todd","Philadelphia Inquirer; Philadelphia, Pa.","Feb 25, 2002","Philadelphia, Pa.",A.9,EDITORIAL,https://www.proquest.com/newspapers/both-air-commerce-benefit-bushs-plan/docview/1891096872/se-2?accountid=13360,PA
2689,cap_and_trade,Public Hearing On Waste Coal’s Effect To Be Held,,"Standard - Speaker; Hazleton, Pa.","Feb 20, 2020","Hazleton, Pa.",,News,https://www.proquest.com/newspapers/public-hearing-on-waste-coal-s-effect-be-held/docview/2358853509/se-2?accountid=13360,PA
2694,cap_and_trade,Pennsylvania and 14 other states scored a major victory for environmental... [Derived headline],Anonymous,"Daily Review; Towanda, Pa.","Feb 13, 2008","Towanda, Pa.",A.4,,https://www.proquest.com/newspapers/pennsylvania-14-other-states-scored-major-victory/docview/328730094/se-2?accountid=13360,PA
2697,cap_and_trade,SENATE CLIMATE BILL OUT THIS WEEK,"Schroeder, Robert","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 29, 2009","Pittsburgh, Pa.",A.6,NATIONAL,https://www.proquest.com/newspapers/senate-climate-bill-out-this-week/docview/392030580/se-2?accountid=13360,PA
2704,cap_and_trade,CAP & TRADE CHARADE,"Averbach, Elyse","Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 26, 2009","Pittsburgh, Pa.",B.6,EDITORIAL,https://www.proquest.com/newspapers/cap-trade-charade/docview/390394241/se-2?accountid=13360,PA
2720,cap_and_trade,Exploring The Fallacy Of Mccain's Oil Ads: Drilling The Point Home Quotes Of The Week,"Pidgeon, Dave","Intelligencer Journal; Lancaster, Pa.","Aug 4, 2008","Lancaster, Pa.",B.1,B,https://www.proquest.com/newspapers/exploring-fallacy-mccains-oil-ads/docview/375193822/se-2?accountid=13360,PA
2722,cap_and_trade,"SPECTER, CASEY KEEP COAL IN MIND SENATORS HOPE TO INCREASE GREEN JOBS","Malloy, Daniel","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 27, 2009","Pittsburgh, Pa.",A.7,NATIONAL,https://www.proquest.com/newspapers/specter-casey-keep-coal-mind-senators-hope/docview/390336291/se-2?accountid=13360,PA
2731,cap_and_trade,Air raid: Cleaner skies? Not from Bush's plan.,,"Philadelphia Inquirer; Philadelphia, Pa.","Feb 15, 2002","Philadelphia, Pa.",A.22,EDITORIAL,https://www.proquest.com/newspapers/air-raid/docview/1898416825/se-2?accountid=13360,PA
2744,cap_and_trade,"Carbon tax best option for climate, economy",Anonymous,"Republican & Herald; Pottsville, Pa.","Mar 15, 2009","Pottsville, Pa.",A.12,,https://www.proquest.com/newspapers/carbon-tax-best-option-climate-economy/docview/251100955/se-2?accountid=13360,PA
2765,cap_and_trade,DEP secretary sees mercury contamination as 'life issue': [FINAL Edition],"Birk, Chris","The Times - Tribune; Scranton, Pa.","Mar 29, 2006","Scranton, Pa.",,,https://www.proquest.com/newspapers/dep-secretary-sees-mercury-contamination-as-life/docview/399176955/se-2?accountid=13360,PA
2785,cap_and_trade,SENATORS TAKE UP CLEAN AIR ACT PANEL DIVIDED ON BUSH CHANGES: [REGION Edition],Jeff Nesmith Cox News Service,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 16, 2005","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/senators-take-up-clean-air-act-panel-divided-on/docview/390866687/se-2?accountid=13360,PA
2820,cap_and_trade,HEALTHY CHOICE PASSING CLIMATE-CHANGE LEGISLATION IS A NECESSITY,Anonymous,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 31, 2009","Pittsburgh, Pa.",B.6,EDITORIAL,https://www.proquest.com/newspapers/healthy-choice-passing-climate-change-legislation/docview/390414110/se-2?accountid=13360,PA
2827,cap_and_trade,"Who will cross the aisle?: The Gulf spill is the latest symptom of America's addiction to oil, but the cure will require bipartisanship.",,"Philadelphia Inquirer; Philadelphia, Pa.","Jun 20, 2010","Philadelphia, Pa.",C.4,CURRENTS - EDITORIAL,https://www.proquest.com/newspapers/who-will-cross-aisle/docview/516418571/se-2?accountid=13360,PA
2851,cap_and_trade,"SAVE ALL THAT HOT AIR: No debate needed, just action on Pa. joining carbon emissions program",,"Philadelphia Inquirer; Philadelphia, Pa.","Jun 28, 2021","Philadelphia, Pa.",13,Voices,https://www.proquest.com/newspapers/save-all-that-hot-air/docview/2545489646/se-2?accountid=13360,PA
2868,cap_and_trade,POLLUTION AND POLITICS WHY DOES ONLY ONE PARTY BLOCK CLEAN AIR PROGRESS?,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 29, 2014","Pittsburgh, Pa.",B.7,EDITORIAL,https://www.proquest.com/newspapers/pollution-politics-why-does-only-one-party-block/docview/1628962872/se-2?accountid=13360,PA
2871,cap_and_trade,UNREALISTIC TARGETS IS THE WRONG APPROACH,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jan 21, 2019","Pittsburgh, Pa.",A-12,OPINION,https://www.proquest.com/newspapers/unrealistic-targets-is-wrong-approach/docview/2168841316/se-2?accountid=13360,PA
2890,cap_and_trade,End the inaction: It’s long past time Pa. joined states’ compact to cut carbon emissions.,,"Philadelphia Daily News; Philadelphia, Pa.","Jun 27, 2021","Philadelphia, Pa.",E.4,Opinion,https://www.proquest.com/newspapers/end-inaction/docview/2545336091/se-2?accountid=13360,PA
2893,cap_and_trade,PPL will cut emissions from Brunner Island; The company will install scrubbers at the coal-burning plant.,"Nejman, Jennifer","York Daily Record; York, Pa.","Feb 25, 2005","York, Pa.",,LOCAL,https://www.proquest.com/newspapers/ppl-will-cut-emissions-brunner-island-company/docview/274367211/se-2?accountid=13360,PA
2910,cap_and_trade,"Two leaders, worlds apart","Rubin, Trudy","Philadelphia Inquirer; Philadelphia, Pa.","Sep 27, 2015","Philadelphia, Pa.",C.1,CURRENTS,https://www.proquest.com/newspapers/two-leaders-worlds-apart/docview/1718223503/se-2?accountid=13360,PA
2916,cap_and_trade,PPL will cut emissions from Brunner Island; The company will install scrubbers at the coal-burning plant.,"Nejman, Jennifer","York Daily Record; York, Pa.","Feb 24, 2005","York, Pa.",,LOCAL,https://www.proquest.com/newspapers/ppl-will-cut-emissions-brunner-island-company/docview/274387544/se-2?accountid=13360,PA
2928,cap_and_trade,Clean-air plan puts emphasis on incentives: The President's proposal was praised by business for getting rid of intricate regulations. Democrats see procrastination.,"Borenstein, Seth","Philadelphia Inquirer; Philadelphia, Pa.","Feb 15, 2002","Philadelphia, Pa.",A.2,NATIONAL,https://www.proquest.com/newspapers/clean-air-plan-puts-emphasis-on-incentives/docview/1891114186/se-2?accountid=13360,PA
2931,cap_and_trade,PROTECTING THE PLANET FOR THE FUTURE,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jan 20, 2019","Pittsburgh, Pa.",D-2,OPINION,https://www.proquest.com/newspapers/protecting-planet-future/docview/2168573941/se-2?accountid=13360,PA
2933,cap_and_trade,U.S. President / U.S. Vice President; 4-year term [Derived headline],,"Bucks County Courier Times; Levittown, Pa.","Oct 30, 2008","Levittown, Pa.",V.2,,https://www.proquest.com/newspapers/u-s-president-vice-4-year-term-derived-headline/docview/392273731/se-2?accountid=13360,PA
2936,cap_and_trade,"COURT REJECTS SMOG RULE, SAYS EPA WENT TOO FAR","Wilber, Del Quentin; Kaufman, Marc","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jul 12, 2008","Pittsburgh, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/court-rejects-smog-rule-says-epa-went-too-far/docview/392074678/se-2?accountid=13360,PA
