,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
585,cap_and_trade,California's global warming law takes a hit: [1],"Rogers, Paul","Oakland Tribune; Oakland, Calif.","Mar 21, 2011","Oakland, Calif.",,News,https://www.proquest.com/newspapers/californias-global-warming-law-takes-hit/docview/857969637/se-2?accountid=13360,CA
589,cap_and_trade,"In the Sierra Nevada, they’re putting the trees to work",CALmatters,"Daily News; Los Angeles, Calif.","Jan 25, 2018","Los Angeles, Calif.",,Local News,https://www.proquest.com/newspapers/sierra-nevada-they-re-putting-trees-work/docview/1991061299/se-2?accountid=13360,CA
593,cap_and_trade,Boxer resigned to incremental progress on the environment: POLITICAL CHANGES MEAN FOCUS IS ON MODEST MEASURES,"Zapler, Mike","San Jose Mercury News; San Jose, Calif.","Nov 19, 2010","San Jose, Calif.",A.6,Front,https://www.proquest.com/newspapers/boxer-resigned-incremental-progress-on/docview/807484099/se-2?accountid=13360,CA
595,cap_and_trade,"COLUMN ONE; It's a cartoon, but she's serious; Annie Leonard's animated Web video 'The Story of Stuff' has spread her environmental message worldwide.","Roosevelt, Margot","Los Angeles Times; Los Angeles, Calif.","Jul 13, 2010","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/column-one-cartoon-shes-serious-annie-leonards/docview/608171194/se-2?accountid=13360,CA
597,cap_and_trade,CALIFORNIA POLITICS; Taking clean energy to next level; Brown has a sweeping plan to transmit electricity from the state across the West.,"Megerian, Chris","Los Angeles Times; Los Angeles, Calif.","Aug 30, 2015","Los Angeles, Calif.",,California; Part B; Metro Desk,https://www.proquest.com/newspapers/california-politics-taking-clean-energy-next/docview/1708040033/se-2?accountid=13360,CA
599,cap_and_trade,A green comrade calls out Obama; Ex-Interior Secretary Bruce Babbitt suggests he is failing to defend the environment.,"Banerjee, Neela","Los Angeles Times; Los Angeles, Calif.","Jun 8, 2011","Los Angeles, Calif.",,LATExtra; Part AA; National Desk,https://www.proquest.com/newspapers/green-comrade-calls-out-obama-ex-interior/docview/870536075/se-2?accountid=13360,CA
608,cap_and_trade,BACK STORY; Stewards in climate fight; Rights for indigenous are key to saving forests and the environment,"Rosen, Julia","Los Angeles Times; Los Angeles, Calif.","Nov 14, 2019","Los Angeles, Calif.",,Main News; Part A; Science Desk,https://www.proquest.com/newspapers/back-story-stewards-climate-fight-rights/docview/2314156353/se-2?accountid=13360,CA
613,cap_and_trade,SURROUNDINGS; What ocean resources are worth; Study finds region's marine environment generates $17 billion in benefits such as carbon capture.,DEBORAH SULLIVAN BRENNAN,"Los Angeles Times; Los Angeles, Calif.","Jul 23, 2016","Los Angeles, Calif.",,California; Part B; Metro Desk,https://www.proquest.com/newspapers/surroundings-what-ocean-resources-are-worth-study/docview/1806201076/se-2?accountid=13360,CA
616,cap_and_trade,"The green bubble bursts; Amid the energy crisis, Democrats are losing the high ground on the environment to a GOP that is pushing oil drilling.","Nordhaus, Ted; Shellenberger, Michael","Los Angeles Times; Los Angeles, Calif.","Sep 30, 2008","Los Angeles, Calif.",,Main News; Part A; Editorial Pages Desk,https://www.proquest.com/newspapers/green-bubble-bursts-amid-energy-crisis-democrats/docview/422255171/se-2?accountid=13360,CA
617,cap_and_trade,"California’s climate fight gets harder soon, and the big culprit is cars",CALmatters,"Daily News; Los Angeles, Calif.","Jan 11, 2018","Los Angeles, Calif.",,News,https://www.proquest.com/newspapers/california-s-climate-fight-gets-harder-soon-big/docview/1988180765/se-2?accountid=13360,CA
618,cap_and_trade,The Region; Suit Over Smog Rules Settled; Region's anti-pollution agency admits mismanaging a key program. Plaintiffs alleged emissions violated U.S. standards.: [HOME EDITION],"Bustillo, Miguel","Los Angeles Times; Los Angeles, Calif.","Mar 24, 2004","Los Angeles, Calif.",,California Metro; Part B; Metro Desk,https://www.proquest.com/newspapers/region-suit-over-smog-rules-settled-regions-anti/docview/421871797/se-2?accountid=13360,CA
622,cap_and_trade,"CAMPAIGN 2012; A paler shade of green for candidate Romney; His record on the environment bares little resemblance to his positions in the race, observers say.","Banerjee, Neela","Los Angeles Times; Los Angeles, Calif.","Jun 13, 2012","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/campaign-2012-paler-shade-green-candidate-romney/docview/1020034070/se-2?accountid=13360,CA
623,cap_and_trade,"Steve Scauzillo: Obama to address climate change, smog in second term",,"San Gabriel Valley Tribune; West Covina, Calif.","Nov 17, 2012","West Covina, Calif.",,News,https://www.proquest.com/newspapers/steve-scauzillo-obama-address-climate-change-smog/docview/1163054596/se-2?accountid=13360,CA
625,cap_and_trade,Brown readies for closeup on global climate; Governor will take his passion for the environment to the U.N. summit -- with policies to back it up.,"Megerian, Chris","Los Angeles Times; Los Angeles, Calif.","Dec 2, 2015","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/brown-readies-closeup-on-global-climate-governor/docview/1738304709/se-2?accountid=13360,CA
630,cap_and_trade,"ENVIRONMENT WATCH; California takes climate fight to EU; Brown, in Brussels for talks, seeks European cooperation to deal with 'existential crisis.'","Stupp, Catherine","Los Angeles Times; Los Angeles, Calif.","Nov 8, 2017","Los Angeles, Calif.",,California; Part B; Foreign Desk,https://www.proquest.com/newspapers/environment-watch-california-takes-climate-fight/docview/1961298836/se-2?accountid=13360,CA
634,cap_and_trade,"California; Will GOP Gov. Have a Green Agenda?; Schwarzenegger's stance on the environment, one of California's signature issues, could shed light on his other politics.: [HOME EDITION]","Bustillo, Miguel","Los Angeles Times; Los Angeles, Calif.","Oct 27, 2003","Los Angeles, Calif.",,California Metro; Part B; Metro Desk,https://www.proquest.com/newspapers/california-will-gop-gov-have-green-agenda/docview/421830044/se-2?accountid=13360,CA
635,cap_and_trade,Charles Krauthammer: Environmentalism is the new socialism,Anonymous,"Press - Telegram; Long Beach, Calif.","Dec 10, 2009","Long Beach, Calif.",,Opinion,https://www.proquest.com/newspapers/charles-krauthammer-environmentalism-is-new/docview/382099701/se-2?accountid=13360,CA
642,cap_and_trade,"CONSTRUCTION PLAN CHANGE RILES BULLET TRAIN FOES: CLIMATE-CHANGE LAW'S EXPIRATION DATE, SUITS THREATEN HUGE PROJECT","Calefati, Jessica; Seipel, Tracy","Contra Costa Times; Walnut Creek, Calif.","Feb 19, 2016","Walnut Creek, Calif.",B.3,News,https://www.proquest.com/newspapers/construction-plan-change-riles-bullet-train-foes/docview/1768320299/se-2?accountid=13360,CA
654,cap_and_trade,April 11 Readers' letters,,"San Jose Mercury News; San Jose, Calif.","Apr 11, 2012","San Jose, Calif.",A.10,Editorial,https://www.proquest.com/newspapers/april-11-readers-letters/docview/993347559/se-2?accountid=13360,CA
655,cap_and_trade,Diverse legislators in blue-collar communities are forging a movement that is redefining environmentalism,"Murphy, Katy","Press - Telegram; Long Beach, Calif.","Apr 3, 2017","Long Beach, Calif.",,News,https://www.proquest.com/newspapers/diverse-legislators-blue-collar-communities-are/docview/1883624612/se-2?accountid=13360,CA
656,cap_and_trade,Diverse legislators in blue-collar communities are forging a movement that is redefining environmentalism,"Murphy, Katy","Daily News; Los Angeles, Calif.","Apr 3, 2017","Los Angeles, Calif.",,Government And Politics,https://www.proquest.com/newspapers/diverse-legislators-blue-collar-communities-are/docview/1883799603/se-2?accountid=13360,CA
657,cap_and_trade,A price for greenhouse gases?,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Dec 15, 2006","Oakland, Calif.",,Local,https://www.proquest.com/newspapers/price-greenhouse-gases/docview/352128393/se-2?accountid=13360,CA
658,cap_and_trade,Time to tax greenhouse gasses?,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Dec 15, 2006","Oakland, Calif.",,Review,https://www.proquest.com/newspapers/time-tax-greenhouse-gasses/docview/352149995/se-2?accountid=13360,CA
659,cap_and_trade,Exec proposes taxing greenhouse gas emissions,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Dec 16, 2006","Oakland, Calif.",,Tri-Valley,https://www.proquest.com/newspapers/exec-proposes-taxing-greenhouse-gas-emissions/docview/352127536/se-2?accountid=13360,CA
660,cap_and_trade,Schools trading the blacktop for greentop as an innovative way to teach science,"Jones, Carolyn","Daily News; Los Angeles, Calif.","Apr 2, 2017","Los Angeles, Calif.",,General News,https://www.proquest.com/newspapers/schools-trading-blacktop-greentop-as-innovative/docview/1883355633/se-2?accountid=13360,CA
661,cap_and_trade,Exec proposes taxing greenhouse gas emissions A new price on emissions,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Dec 15, 2006","Oakland, Calif.",,San Mateo,https://www.proquest.com/newspapers/exec-proposes-taxing-greenhouse-gas-emissions-new/docview/352140623/se-2?accountid=13360,CA
664,cap_and_trade,Exec proposes taxing greenhouse gas emissions,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Dec 15, 2006","Oakland, Calif.",,Argus,https://www.proquest.com/newspapers/exec-proposes-taxing-greenhouse-gas-emissions/docview/352129123/se-2?accountid=13360,CA
668,cap_and_trade,"Clinton, Obama warming plans overlook China, India",,"Oakland Tribune; Oakland, Calif.","Feb 17, 2008","Oakland, Calif.",1,Review,https://www.proquest.com/newspapers/clinton-obama-warming-plans-overlook-china-india/docview/352260981/se-2?accountid=13360,CA
671,cap_and_trade,'The world is watching' California's climate plan; Proposal to help save rainforests divides experts and activists,"Rosen, Julia","Los Angeles Times; Los Angeles, Calif.","Sep 16, 2019","Los Angeles, Calif.",,California; Part B; Science Desk,https://www.proquest.com/newspapers/world-is-watching-californias-climate-plan/docview/2290679456/se-2?accountid=13360,CA
673,cap_and_trade,May 13 letters to the editor,(c) 2014,"Oakland Tribune; Oakland, Calif.","May 12, 2014","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/may-13-letters-editor/docview/1523723830/se-2?accountid=13360,CA
674,cap_and_trade,THE NATION; Powerful Pact Formed in Senate on Global Warming: [Home Edition],"Shogren, Elizabeth","Los Angeles Times; Los Angeles, Calif.","Aug 4, 2001","Los Angeles, Calif.",,Part A; National Desk,https://www.proquest.com/newspapers/nation-powerful-pact-formed-senate-on-global/docview/421834281/se-2?accountid=13360,CA
677,cap_and_trade,ENVIRONMENTAL POLICY; BROWN'S CLIMATE WIN; He hails passage of 2 bills aimed at cutting emissions,"Megerian, Chris","Los Angeles Times; Los Angeles, Calif.","Aug 25, 2016","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/environmental-policy-browns-climate-win-he-hails/docview/1813855711/se-2?accountid=13360,CA
688,cap_and_trade,"TEJON RANCH PROJECT ON HOLD; Citing fire risk and car emissions, L.A. judge rejects county's OK of environmental report.","Sahagun, Louis","Los Angeles Times; Los Angeles, Calif.","Apr 9, 2021","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/tejon-ranch-project-on-hold-citing-fire-risk-car/docview/2509979488/se-2?accountid=13360,CA
689,cap_and_trade,The missing climate strategy; California can't meet its goals unless it curbs refinery emissions.,"Leslie, Jacques","Los Angeles Times; Los Angeles, Calif.","Sep 11, 2018","Los Angeles, Calif.",,Main News; Part A; Opinion Desk,https://www.proquest.com/newspapers/missing-climate-strategy-california-cant-meet/docview/2101737367/se-2?accountid=13360,CA
690,cap_and_trade,Diverse legislators in blue-collar communities are forging a movement that is redefining environmentalism,"Murphy, Katy","Pasadena Star - News; Pasadena, Calif.","Apr 4, 2017","Pasadena, Calif.",,California News,https://www.proquest.com/newspapers/diverse-legislators-blue-collar-communities-are/docview/2131276090/se-2?accountid=13360,CA
691,cap_and_trade,Diverse legislators in blue-collar communities are forging a movement that is redefining environmentalism,"Murphy, Katy","Daily Breeze; Torrance, Calif.","Apr 3, 2017","Torrance, Calif.",,California News,https://www.proquest.com/newspapers/diverse-legislators-blue-collar-communities-are/docview/2131242591/se-2?accountid=13360,CA
705,cap_and_trade,Why some experts say a court just created a new pathway to 'tax' Californians,"Christopher, Ben","Daily News; Los Angeles, Calif.","May 6, 2017","Los Angeles, Calif.",,General News,https://www.proquest.com/newspapers/why-some-experts-say-court-just-created-new/docview/1896023241/se-2?accountid=13360,CA
710,cap_and_trade,"TOUGH NEW CLIMATE LIMITS; The state adopts an ambitious target for further shrinking its carbon footprint, an effort that will be watched nationally and globally","Megerian, Chris; Dillon, Liam","Los Angeles Times; Los Angeles, Calif.","Sep 9, 2016","Los Angeles, Calif.",,Main News; Part A; Local Desk,https://www.proquest.com/newspapers/tough-new-climate-limits-state-adopts-ambitious/docview/1817718254/se-2?accountid=13360,CA
711,cap_and_trade,"TRUMP PULLS OUT OF CLIMATE ACCORD; On this China trip, new role for Brown","Megerian, Chris; Myers, John; Meyers, Jessica","Los Angeles Times; Los Angeles, Calif.","Jun 2, 2017","Los Angeles, Calif.",,Main News; Part A; Local Desk,https://www.proquest.com/newspapers/trump-pulls-out-climate-accord-on-this-china-trip/docview/1904749377/se-2?accountid=13360,CA
715,cap_and_trade,Green Infrastructure: Practical Environmental Leadership in the Urban Context,"Ridley-Thomas, Sebastian, Assemblymember","Los Angeles Sentinel; Los Angeles, Calif.","Apr 21, 2016","Los Angeles, Calif.",,OPINION,https://www.proquest.com/newspapers/green-infrastructure-practical-environmental/docview/1788710192/se-2?accountid=13360,CA
724,cap_and_trade,California Gov. Jerry Brown's budget at a glance,"Murphy, Katy; Rogers, Paul; Mintz, Howard; Richards, Gary; de Sa, Karen; Seipel, Tracy","Oakland Tribune; Oakland, Calif.","Jan 7, 2016","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/california-gov-jerry-browns-budget-at-glance/docview/1754423279/se-2?accountid=13360,CA
730,cap_and_trade,State climate policy faces steep climb to hit targets; Lawmakers will need to reckon with lofty ambitions in crafting next-generation plans.,"Megerian, Chris","Los Angeles Times; Los Angeles, Calif.","May 14, 2017","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/state-climate-policy-faces-steep-climb-hit/docview/1898524982/se-2?accountid=13360,CA
733,cap_and_trade,Ocean debris bill dies in state Assembly committee,"Dearen, Jason","The Desert Sun; Palm Springs, Calif.","May 25, 2013","Palm Springs, Calif.",6,A,https://www.proquest.com/newspapers/ocean-debris-bill-dies-state-assembly-committee/docview/1418787968/se-2?accountid=13360,CA
740,cap_and_trade,CALIFORNIA; State proposes trading program to cut emissions; Companies could reduce pollutants 15% by selling allowances.,"Roosevelt, Margot","Los Angeles Times; Los Angeles, Calif.","Nov 25, 2009","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/california-state-proposes-trading-program-cut/docview/422331294/se-2?accountid=13360,CA
748,cap_and_trade,"At climate talks, nations will look to California","Roth, Sammy","The Desert Sun; Palm Springs, Calif.","Nov 15, 2015","Palm Springs, Calif.",10,A,https://www.proquest.com/newspapers/at-climate-talks-nations-will-look-california/docview/1734881023/se-2?accountid=13360,CA
751,cap_and_trade,Move by California climate regulators could net big bucks for polluters,"Cart, Julie; Rosenhall, Laurel","Daily News; Los Angeles, Calif.","Aug 19, 2017","Los Angeles, Calif.",,Environment And Nature,https://www.proquest.com/newspapers/move-california-climate-regulators-could-net-big/docview/1930156455/se-2?accountid=13360,CA
